time,open,high,low,close,volume,volume2
2015-02-03T12:15:00+0530,19482.5,19510.3,19384.25,19394.3,0.0,0.0
2015-02-03T13:15:00+0530,19394.3,19514.1,19375.0,19456.8,0.0,0.0
2015-02-03T14:15:00+0530,19456.8,19539.0,19400.55,19414.25,0.0,0.0
2015-02-03T15:15:00+0530,19414.25,19414.25,19303.5,19329.95,0.0,0.0
2015-02-04T09:15:00+0530,19423.25,19423.25,19133.55,19156.45,0.0,0.0
2015-02-04T10:15:00+0530,19156.45,19305.7,19113.35,19234.15,0.0,0.0
2015-02-04T11:15:00+0530,19234.15,19306.3,19222.8,19223.9,0.0,0.0
2015-02-04T12:15:00+0530,19223.9,19356.35,19178.1,19328.4,0.0,0.0
2015-02-04T13:15:00+0530,19328.4,19340.25,19248.65,19295.3,0.0,0.0
2015-02-04T14:15:00+0530,19293.2,19346.85,19182.75,19185.55,0.0,0.0
2015-02-04T15:15:00+0530,19185.55,19185.8,19117.5,19157.05,0.0,0.0
2015-02-05T09:15:00+0530,19170.15,19306.75,19102.95,19276.35,0.0,0.0
2015-02-05T10:15:00+0530,19276.35,19307.65,19149.75,19211.45,0.0,0.0
2015-02-05T11:15:00+0530,19210.4,19257.05,19186.0,19218.65,0.0,0.0
2015-02-05T12:15:00+0530,19216.75,19272.45,19214.95,19272.45,0.0,0.0
2015-02-05T13:15:00+0530,19272.45,19444.65,19262.8,19407.45,0.0,0.0
2015-02-05T14:15:00+0530,19404.5,19422.55,18990.35,19049.25,0.0,0.0
2015-02-05T15:15:00+0530,19049.25,19056.65,18977.9,19047.85,0.0,0.0
2015-02-06T09:15:00+0530,19066.25,19119.7,18821.45,18827.4,0.0,0.0
2015-02-06T10:15:00+0530,18827.4,18865.95,18740.35,18841.2,0.0,0.0
2015-02-06T11:15:00+0530,18841.2,19007.1,18811.25,18941.0,0.0,0.0
2015-02-06T12:15:00+0530,18941.0,19027.6,18888.5,18920.5,0.0,0.0
2015-02-06T13:15:00+0530,18920.5,18976.5,18876.2,18949.1,0.0,0.0
2015-02-06T14:15:00+0530,18949.1,18949.1,18751.45,18774.6,0.0,0.0
2015-02-06T15:15:00+0530,18774.6,18806.7,18744.1,18788.3,0.0,0.0
2015-02-09T09:15:00+0530,18650.0,18650.6,18499.3,18543.5,0.0,0.0
2015-02-09T10:15:00+0530,18543.5,18584.05,18505.65,18520.85,0.0,0.0
2015-02-09T11:15:00+0530,18521.1,18615.65,18521.1,18566.15,0.0,0.0
2015-02-09T12:15:00+0530,18566.15,18650.2,18559.4,18627.55,0.0,0.0
2015-02-09T13:15:00+0530,18627.55,18667.05,18478.35,18509.45,0.0,0.0
2015-02-09T14:15:00+0530,18509.45,18520.45,18394.55,18407.1,0.0,0.0
2015-02-09T15:15:00+0530,18409.6,18426.65,18379.6,18409.9,0.0,0.0
2015-02-10T09:15:00+0530,18242.95,18815.55,18226.9,18683.1,0.0,0.0
2015-02-10T10:15:00+0530,18683.1,18830.8,18652.85,18811.35,0.0,0.0
2015-02-10T11:15:00+0530,18811.9,18933.7,18740.05,18753.05,0.0,0.0
2015-02-10T12:15:00+0530,18753.05,18804.9,18662.45,18714.1,0.0,0.0
2015-02-10T13:15:00+0530,18714.1,18737.2,18409.9,18463.65,0.0,0.0
2015-02-10T14:15:00+0530,18463.65,18783.45,18437.4,18693.7,0.0,0.0
2015-02-10T15:15:00+0530,18693.7,18819.85,18689.9,18803.7,0.0,0.0
2015-02-11T09:15:00+0530,18890.75,19011.3,18890.75,18993.8,0.0,0.0
2015-02-11T10:15:00+0530,18993.8,19041.15,18920.85,18974.2,0.0,0.0
2015-02-11T11:15:00+0530,18971.95,19006.5,18913.6,18989.7,0.0,0.0
2015-02-11T12:15:00+0530,18989.7,19015.6,18941.6,18987.35,0.0,0.0
2015-02-11T13:15:00+0530,18985.9,19040.3,18909.7,18994.4,0.0,0.0
2015-02-11T14:15:00+0530,18994.4,19051.8,18919.55,18940.2,0.0,0.0
2015-02-11T15:15:00+0530,18940.2,18958.15,18913.85,18929.05,0.0,0.0
2015-02-12T09:15:00+0530,19073.45,19073.45,18830.85,18858.45,0.0,0.0
2015-02-12T10:15:00+0530,18861.7,18881.3,18795.6,18847.1,0.0,0.0
2015-02-12T11:15:00+0530,18847.1,18847.75,18748.9,18789.8,0.0,0.0
2015-02-12T12:15:00+0530,18789.8,18817.9,18739.85,18780.8,0.0,0.0
2015-02-12T13:15:00+0530,18781.7,18937.15,18757.35,18924.35,0.0,0.0
2015-02-12T14:15:00+0530,18924.35,19176.8,18907.55,19168.35,0.0,0.0
2015-02-12T15:15:00+0530,19168.35,19174.2,19130.05,19164.55,0.0,0.0
2015-02-13T09:15:00+0530,19284.3,19296.75,19179.7,19219.8,0.0,0.0
2015-02-13T10:15:00+0530,19219.8,19254.65,19164.25,19212.65,0.0,0.0
2015-02-13T11:15:00+0530,19212.65,19378.7,19196.3,19315.7,0.0,0.0
2015-02-13T12:15:00+0530,19315.7,19372.75,19253.8,19325.65,0.0,0.0
2015-02-13T13:15:00+0530,19325.65,19382.25,19310.45,19374.2,0.0,0.0
2015-02-13T14:15:00+0530,19374.2,19441.0,19345.2,19365.1,0.0,0.0
2015-02-13T15:15:00+0530,19364.3,19368.05,19323.8,19353.2,0.0,0.0
2015-02-16T09:15:00+0530,19518.85,19532.7,19412.6,19452.65,0.0,0.0
2015-02-16T10:15:00+0530,19452.65,19493.35,19389.65,19389.65,0.0,0.0
2015-02-16T11:15:00+0530,19389.65,19406.55,19253.85,19289.3,0.0,0.0
2015-02-16T12:15:00+0530,19288.85,19358.05,19250.4,19288.45,0.0,0.0
2015-02-16T13:15:00+0530,19288.45,19349.9,19286.65,19314.3,0.0,0.0
2015-02-16T14:15:00+0530,19314.3,19382.1,19175.8,19176.75,0.0,0.0
2015-02-16T15:15:00+0530,19173.15,19173.15,19127.15,19156.75,0.0,0.0
2015-02-18T09:15:00+0530,19226.4,19311.7,19171.9,19285.3,0.0,0.0
2015-02-18T10:15:00+0530,19281.15,19310.15,19210.8,19262.05,0.0,0.0
2015-02-18T11:15:00+0530,19259.95,19289.1,19186.15,19197.7,0.0,0.0
2015-02-18T12:15:00+0530,19197.7,19261.85,19192.85,19256.9,0.0,0.0
2015-02-18T13:15:00+0530,19257.2,19367.25,19213.5,19352.3,0.0,0.0
2015-02-18T14:15:00+0530,19352.3,19389.8,19282.45,19292.85,0.0,0.0
2015-02-18T15:15:00+0530,19292.85,19311.55,19260.9,19303.9,0.0,0.0
2015-02-19T09:15:00+0530,19296.15,19377.45,19263.85,19294.5,0.0,0.0
2015-02-19T10:15:00+0530,19294.5,19295.05,19014.75,19074.3,0.0,0.0
2015-02-19T11:15:00+0530,19074.3,19106.05,19030.35,19056.75,0.0,0.0
2015-02-19T12:15:00+0530,19059.35,19092.05,18994.4,19017.85,0.0,0.0
2015-02-19T13:15:00+0530,19018.45,19032.55,18876.25,18890.95,0.0,0.0
2015-02-19T14:15:00+0530,18892.3,19214.4,18888.45,19214.4,0.0,0.0
2015-02-19T15:15:00+0530,19213.55,19259.5,19188.1,19217.85,0.0,0.0
2015-02-20T09:15:00+0530,19157.3,19157.3,18882.25,19031.65,0.0,0.0
2015-02-20T10:15:00+0530,19027.7,19131.7,19027.7,19101.9,0.0,0.0
2015-02-20T11:15:00+0530,19106.9,19276.8,19099.1,19177.7,0.0,0.0
2015-02-20T12:15:00+0530,19177.7,19235.85,19129.05,19212.0,0.0,0.0
2015-02-20T13:15:00+0530,19212.0,19307.8,19085.55,19193.3,0.0,0.0
2015-02-20T14:15:00+0530,19193.3,19217.7,19080.9,19084.8,0.0,0.0
2015-02-20T15:15:00+0530,19084.8,19094.1,19019.4,19050.3,0.0,0.0
2015-02-23T09:15:00+0530,19199.15,19219.75,19116.7,19134.7,0.0,0.0
2015-02-23T10:15:00+0530,19130.8,19195.1,19096.2,19124.3,0.0,0.0
2015-02-23T11:15:00+0530,19124.3,19127.05,19063.05,19117.55,0.0,0.0
2015-02-23T12:15:00+0530,19117.55,19152.1,19092.15,19133.75,0.0,0.0
2015-02-23T13:15:00+0530,19133.75,19149.4,18934.2,18979.3,0.0,0.0
2015-02-23T14:15:00+0530,18979.3,19002.75,18928.25,18929.2,0.0,0.0
2015-02-23T15:15:00+0530,18924.6,18933.6,18835.35,18852.35,0.0,0.0
2015-02-24T09:15:00+0530,18940.45,18940.45,18772.45,18791.25,0.0,0.0
2015-02-24T10:15:00+0530,18791.25,18845.0,18737.75,18778.55,0.0,0.0
2015-02-24T11:15:00+0530,18778.55,18928.3,18752.6,18908.15,0.0,0.0
2015-02-24T12:15:00+0530,18908.15,18910.5,18822.2,18883.15,0.0,0.0
2015-02-24T13:15:00+0530,18882.6,19022.15,18882.6,18927.85,0.0,0.0
2015-02-24T14:15:00+0530,18927.85,18941.05,18785.25,18915.3,0.0,0.0
2015-02-24T15:15:00+0530,18915.3,18915.3,18858.05,18887.0,0.0,0.0
2015-02-25T09:15:00+0530,18969.2,19069.15,18961.9,18973.8,0.0,0.0
2015-02-25T10:15:00+0530,18973.8,19007.05,18948.25,18990.55,0.0,0.0
2015-02-25T11:15:00+0530,18990.55,19014.15,18961.2,18961.4,0.0,0.0
2015-02-25T12:15:00+0530,18961.4,18995.85,18897.7,18921.95,0.0,0.0
2015-02-25T13:15:00+0530,18921.95,18945.6,18804.7,18814.05,0.0,0.0
2015-02-25T14:15:00+0530,18814.05,18845.65,18716.35,18745.5,0.0,0.0
2015-02-25T15:15:00+0530,18744.05,18750.9,18700.2,18729.45,0.0,0.0
2015-02-26T09:15:00+0530,18781.4,18795.1,18639.9,18670.65,0.0,0.0
2015-02-26T10:15:00+0530,18670.65,18703.75,18635.95,18678.35,0.0,0.0
2015-02-26T11:15:00+0530,18678.15,18714.15,18646.75,18680.45,0.0,0.0
2015-02-26T12:15:00+0530,18680.45,18705.05,18614.65,18699.85,0.0,0.0
2015-02-26T13:15:00+0530,18694.0,18702.95,18534.3,18634.95,0.0,0.0
2015-02-26T14:15:00+0530,18630.1,18680.6,18489.6,18532.25,0.0,0.0
2015-02-26T15:15:00+0530,18532.25,18570.15,18519.9,18538.35,0.0,0.0
2015-02-27T09:15:00+0530,18659.65,18748.7,18654.85,18715.6,0.0,0.0
2015-02-27T10:15:00+0530,18715.6,18738.65,18671.9,18733.0,0.0,0.0
2015-02-27T11:15:00+0530,18733.8,18910.85,18733.8,18910.3,0.0,0.0
2015-02-27T12:15:00+0530,18909.5,18979.3,18854.05,18979.3,0.0,0.0
2015-02-27T13:15:00+0530,18979.3,19038.6,18960.6,19022.2,0.0,0.0
2015-02-27T14:15:00+0530,19017.15,19092.1,18976.95,19092.1,0.0,0.0
2015-02-27T15:15:00+0530,19084.05,19114.45,19057.15,19104.0,0.0,0.0
2015-02-28T09:15:00+0530,19306.5,19333.25,19257.35,19306.25,0.0,0.0
2015-02-28T10:15:00+0530,19305.25,19380.4,19214.35,19332.95,0.0,0.0
2015-02-28T11:15:00+0530,19332.95,19370.8,19023.55,19263.25,0.0,0.0
2015-02-28T12:15:00+0530,19263.25,19388.6,19038.05,19278.25,0.0,0.0
2015-02-28T13:15:00+0530,19284.95,19307.85,19093.95,19279.1,0.0,0.0
2015-02-28T14:15:00+0530,19279.1,19699.35,19274.9,19696.05,0.0,0.0
2015-02-28T15:15:00+0530,19696.05,19776.9,19679.15,19772.1,0.0,0.0
2015-03-02T09:15:00+0530,19954.5,20043.25,19786.35,20017.4,0.0,0.0
2015-03-02T10:15:00+0530,20021.15,20057.3,19908.5,19939.8,0.0,0.0
2015-03-02T11:15:00+0530,19939.8,19947.5,19750.85,19814.7,0.0,0.0
2015-03-02T12:15:00+0530,19814.7,19928.3,19766.4,19826.8,0.0,0.0
2015-03-02T13:15:00+0530,19826.8,20005.2,19813.55,20005.2,0.0,0.0
2015-03-02T14:15:00+0530,20005.2,20065.5,19930.15,20021.2,0.0,0.0
2015-03-02T15:15:00+0530,20021.2,20032.45,19991.55,20010.55,0.0,0.0
2015-03-03T09:15:00+0530,20043.4,20043.4,19877.6,19930.0,0.0,0.0
2015-03-03T10:15:00+0530,19930.0,19962.8,19872.55,19885.1,0.0,0.0
2015-03-03T11:15:00+0530,19877.15,19908.85,19825.05,19881.05,0.0,0.0
2015-03-03T12:15:00+0530,19881.05,19942.1,19868.75,19927.45,0.0,0.0
2015-03-03T13:15:00+0530,19923.45,19965.0,19874.75,19927.55,0.0,0.0
2015-03-03T14:15:00+0530,19931.55,19996.85,19906.3,19949.85,0.0,0.0
2015-03-03T15:15:00+0530,19951.65,19972.15,19937.3,19962.8,0.0,0.0
2015-03-04T09:15:00+0530,20541.65,20541.65,20269.3,20293.25,0.0,0.0
2015-03-04T10:15:00+0530,20293.25,20310.75,20195.05,20227.95,0.0,0.0
2015-03-04T11:15:00+0530,20232.1,20250.45,20021.7,20088.85,0.0,0.0
2015-03-04T12:15:00+0530,20090.2,20120.75,20044.35,20061.05,0.0,0.0
2015-03-04T13:15:00+0530,20064.05,20175.95,20028.15,20044.0,0.0,0.0
2015-03-04T14:15:00+0530,20044.0,20070.7,19618.5,19661.05,0.0,0.0
2015-03-04T15:15:00+0530,19655.5,19655.5,19555.1,19608.7,0.0,0.0
2015-03-05T09:15:00+0530,19605.6,19715.2,19528.45,19580.35,0.0,0.0
2015-03-05T10:15:00+0530,19580.35,19679.75,19580.35,19641.65,0.0,0.0
2015-03-05T11:15:00+0530,19641.2,19678.75,19550.2,19600.9,0.0,0.0
2015-03-05T12:15:00+0530,19602.4,19614.25,19398.75,19432.3,0.0,0.0
2015-03-05T13:15:00+0530,19432.3,19626.95,19403.3,19607.7,0.0,0.0
2015-03-05T14:15:00+0530,19607.7,19830.35,19531.7,19810.1,0.0,0.0
2015-03-05T15:15:00+0530,19810.4,19816.85,19723.0,19760.25,0.0,0.0
2015-03-09T09:15:00+0530,19541.5,19541.5,19280.45,19325.45,0.0,0.0
2015-03-09T10:15:00+0530,19330.95,19388.0,19296.55,19348.85,0.0,0.0
2015-03-09T11:15:00+0530,19348.85,19385.85,19313.9,19359.65,0.0,0.0
2015-03-09T12:15:00+0530,19359.75,19370.9,19241.6,19248.0,0.0,0.0
2015-03-09T13:15:00+0530,19248.0,19261.3,19155.65,19227.3,0.0,0.0
2015-03-09T14:15:00+0530,19229.2,19286.0,19134.9,19153.2,0.0,0.0
2015-03-09T15:15:00+0530,19148.2,19148.2,19112.65,19114.9,0.0,0.0
2015-03-10T09:15:00+0530,19170.3,19264.65,19045.5,19185.4,0.0,0.0
2015-03-10T10:15:00+0530,19185.4,19271.8,19170.55,19194.9,0.0,0.0
2015-03-10T11:15:00+0530,19194.9,19254.75,19148.8,19172.7,0.0,0.0
2015-03-10T12:15:00+0530,19172.7,19225.8,19097.35,19107.15,0.0,0.0
2015-03-10T13:15:00+0530,19107.15,19146.0,18995.3,19030.75,0.0,0.0
2015-03-10T14:15:00+0530,19026.6,19116.25,18915.1,19085.65,0.0,0.0
2015-03-10T15:15:00+0530,19085.65,19101.45,19049.75,19096.5,0.0,0.0
2015-03-11T09:15:00+0530,19050.3,19181.8,19050.3,19100.3,0.0,0.0
2015-03-11T10:15:00+0530,19100.3,19108.15,18917.9,18969.4,0.0,0.0
2015-03-11T11:15:00+0530,18969.4,19055.55,18919.6,19025.7,0.0,0.0
2015-03-11T12:15:00+0530,19028.35,19117.9,19001.3,19026.15,0.0,0.0
2015-03-11T13:15:00+0530,19030.4,19102.2,18967.05,19092.8,0.0,0.0
2015-03-11T14:15:00+0530,19092.8,19170.8,19023.15,19033.45,0.0,0.0
2015-03-11T15:15:00+0530,19026.4,19074.8,19000.05,19074.8,0.0,0.0
2015-03-12T09:15:00+0530,19201.1,19255.9,19153.85,19160.6,0.0,0.0
2015-03-12T10:15:00+0530,19161.25,19202.85,19138.3,19148.5,0.0,0.0
2015-03-12T11:15:00+0530,19148.7,19170.5,19110.05,19122.75,0.0,0.0
2015-03-12T12:15:00+0530,19122.75,19180.95,19097.75,19150.3,0.0,0.0
2015-03-12T13:15:00+0530,19147.3,19197.7,19121.5,19161.85,0.0,0.0
2015-03-12T14:15:00+0530,19159.1,19171.95,19100.0,19156.35,0.0,0.0
2015-03-12T15:15:00+0530,19157.0,19162.95,19129.05,19140.6,0.0,0.0
2015-03-13T09:15:00+0530,19359.75,19359.75,19035.2,19084.25,0.0,0.0
2015-03-13T10:15:00+0530,19084.25,19118.5,18998.0,19036.4,0.0,0.0
2015-03-13T11:15:00+0530,19041.75,19047.45,18843.9,18919.5,0.0,0.0
2015-03-13T12:15:00+0530,18919.5,18964.35,18871.15,18898.6,0.0,0.0
2015-03-13T13:15:00+0530,18902.9,18912.9,18754.35,18800.5,0.0,0.0
2015-03-13T14:15:00+0530,18800.5,18832.9,18737.35,18763.15,0.0,0.0
2015-03-13T15:15:00+0530,18763.15,18820.9,18751.7,18818.65,0.0,0.0
2015-03-16T09:15:00+0530,18777.8,18823.75,18713.2,18813.55,0.0,0.0
2015-03-16T10:15:00+0530,18813.5,18860.25,18777.6,18777.6,0.0,0.0
2015-03-16T11:15:00+0530,18777.6,18859.25,18760.05,18782.95,0.0,0.0
2015-03-16T12:15:00+0530,18782.95,18787.7,18688.75,18766.55,0.0,0.0
2015-03-16T13:15:00+0530,18766.55,18804.35,18722.2,18752.55,0.0,0.0
2015-03-16T14:15:00+0530,18752.55,18912.85,18736.6,18817.3,0.0,0.0
2015-03-16T15:15:00+0530,18817.3,18886.05,18809.1,18882.2,0.0,0.0
2015-03-17T09:15:00+0530,18961.3,19051.45,18898.3,19041.7,0.0,0.0
2015-03-17T10:15:00+0530,19041.2,19043.25,18988.8,19024.75,0.0,0.0
2015-03-17T11:15:00+0530,19024.75,19070.45,18878.8,18904.25,0.0,0.0
2015-03-17T12:15:00+0530,18899.35,18949.3,18793.25,18825.85,0.0,0.0
2015-03-17T13:15:00+0530,18825.85,18878.35,18782.05,18869.35,0.0,0.0
2015-03-17T14:15:00+0530,18869.35,19088.4,18817.0,19073.6,0.0,0.0
2015-03-17T15:15:00+0530,19063.5,19121.85,19052.7,19086.4,0.0,0.0
2015-03-18T09:15:00+0530,19080.25,19088.95,18940.9,19062.25,0.0,0.0
2015-03-18T10:15:00+0530,19062.25,19089.55,19004.45,19070.15,0.0,0.0
